HF03OP		MAI	Maintenance E2-FAC Option du 01/01/03 au 31/12/03	7.70	9.21	19.60	0.00	M		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70653		0	0	2	O	E	D	6.10	7.30	0.00	0.00	FAUX	0.0000	0.0000	-458.0000	0.0000	0.0000	0.0000	0.0000	0.0000		7.70		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HS03MO		MAI	Maintenance SARA-2 du 01/01/2003 au 31/12/2003	6.00	7.18	19.60	0.00	M		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70652		0	0	2	O	E	D	5.00	5.98	3.00	3.59	FAUX	0.0000	0.0000	-917.0000	0.0000	0.0000	0.0000	0.0000	0.0000		4.60		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
&REMMAINT		&&&	Toute l'Equipe du Grain vous remercie de la	0.00	0.00	19.60	19.60			0.0000	0.0000	0.00	01/01/2007	31/12/2007			0	2	2		D	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
&REMMAINT2		&&&	confiance que vous nous renouvelez par votre	0.00	0.00	19.60	19.60			0.0000	0.0000	0.00	01/01/2007	31/12/2007			0	2	2		D	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
&REMMAINT3		&&&	adh‚sion au service de maintenance.	0.00	0.00	19.60	19.60			0.0000	0.0000	0.00	01/01/2007	31/12/2007			0	2	2		D	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
ACOMPTE		$$$	ACOMPTE SUR FACTURE A VENIR	0.00	0.00	0.00	0.00			0.0000	0.0000	0.00	01/01/2007	31/12/2007			0	2	2		D	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HEBERG		INT	HEBERGEMENT SITE WEB	15.50	18.54	19.60	0.00	Ms		355.2000	0.0000	1604.37	01/01/2007	31/12/2007	706542		0	1	1		E	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	-1300.2000	0.0000	0.0000	0.0000	0.0000	0.0000		15.50		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
DOMAINE		INT	RESERVATION NOM DE DOMAINE	0.00	0.00	19.60	0.00			41.0000	0.0000	749.03	01/01/2007	31/12/2007	706541		0	2	2		E	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	-189.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HE04MO		MAI	Maintenance EPICEA-2 Dos/Win du 01/01/04 au 31/12/04	15.50	18.54	19.60	0.00	M		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70651		0	0	0	O	E	D	13.70	16.39	0.00	0.00	FAUX	0.0000	0.0000	-6038.0000	0.0000	0.0000	0.0000	0.0000	0.0000		15.50		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HF04MO		MAI	Maintenance E2-FAC de Base du 01/01/04 au 31/12/04	7.10	8.49	19.60	0.00	M		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70653		0	0	2	O	E	D	6.10	7.30	0.00	0.00	FAUX	0.0000	0.0000	-853.0000	0.0000	0.0000	0.0000	0.0000	0.0000		6.10		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HF04OP		MAI	Maintenance E2-FAC Option du 01/01/04 au 31/12/04	8.70	10.41	19.60	0.00	M		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70653		0	0	2	O	E	D	7.70	9.21	0.00	0.00	FAUX	0.0000	0.0000	-423.0000	0.0000	0.0000	0.0000	0.0000	0.0000		7.70		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HS04MO		MAI	Maintenance SARA-2 du 01/01/04 au 31/12/04	6.00	7.18	19.60	0.00	M		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70652		0	0	2	O	E	D	5.00	5.98	3.00	3.59	FAUX	0.0000	0.0000	-899.0000	0.0000	0.0000	0.0000	0.0000	0.0000		6.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HE04GR		MAI	Maintenance EPI2 Groupe Dos/Win 01/01/04 au 31/12/04	21.60	25.83	19.60	0.00			0.0000	0.0000	0.00	01/01/2007	31/12/2007	70651		0	0	2	O	E	D	18.90	22.60	0.00	0.00	FAUX	0.0000	0.0000	-255.0000	0.0000	0.0000	0.0000	0.0000	0.0000		21.60		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
E2WIN		E-2	EPICEA-2 Windows * Mono-Dossier * Version  2.0.0.2	390.00	466.44	19.60	19.60			33.0000	0.0000	8484.00	01/01/2007	31/12/2007	70671	6222	0	0	0		E	E	273.00	326.51	168.00	200.93	FAUX	0.0000	0.0000	-383.0000	0.0000	0.0000	0.0000	0.0000	0.0000		390.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HS05MO		MAI	Maintenance SARA-2 du 01/01/05 au 31/12/05	6.00	7.18	19.60	0.00	m		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70652		0	0	2	O	E	D	5.00	5.98	3.00	3.59	FAUX	0.0000	0.0000	-859.0000	0.0000	0.0000	0.0000	0.0000	0.0000		6.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HF05MO		MAI	Maintenance E2-FAC de Base du 01/01/05 au 31/12/05	7.10	8.49	19.60	0.00	m		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70653		0	0	2	O	E	D	6.10	7.30	0.00	0.00	FAUX	0.0000	0.0000	-832.0000	0.0000	0.0000	0.0000	0.0000	0.0000		6.10		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HF05OP		MAI	Maintenance E2-FAC Option du 01/01/05 au 31/12/05	8.70	10.41	19.60	0.00	m		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70653		0	0	2	O	E	D	7.70	9.21	0.00	0.00	FAUX	0.0000	0.0000	-386.0000	0.0000	0.0000	0.0000	0.0000	0.0000		8.70		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HE05MO		MAI	Maintenance EPICEA-2 Dos/Win du 01/01/05 au 31/12/05	15.50	18.54	19.60	0.00	m		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70651		0	0	2	O	E	D	13.70	16.39	0.00	0.00	FAUX	0.0000	0.0000	-6433.0000	0.0000	0.0000	0.0000	0.0000	0.0000		15.50		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HE05GR		MAI	Maintenance EPI2 Groupe Dos/Win 01/01/05 au 31/12/05	18.90	22.60	19.60	0.00	m		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70651		0	0	2	O	E	D	21.60	25.83	0.00	0.00	FAUX	0.0000	0.0000	-276.0000	0.0000	0.0000	0.0000	0.0000	0.0000		21.60		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
COGE05		MAI	Prise en charge de la Maintenance 2005 COGERE	-5.00	-5.98	19.60	0.00	m		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70656		0	0	2	O	E	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	-1192.0000	0.0000	0.0000	0.0000	0.0000	0.0000		-5.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
GENFAC		F2	GENFAC, G‚n‚rateur de facture pour E2-FAC sous E2Win	0.00	0.00	19.60	0.00			0.0000	0.0000	0.00	01/01/2007	31/12/2007	70671		0	2	2		E	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HE06MO		MAI	Maintenance EPICEA-2 DOS/WIN du 01/01/06 au 31/12/06	16.30	19.49	19.60	0.00	m		7.0000	0.0000	114.10	01/01/2007	31/12/2007	70651		0	0	2		E	D	14.40	17.22	14.40	17.22	FAUX	0.0000	0.0000	-7294.0000	0.0000	0.0000	0.0000	0.0000	0.0000		16.30		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
HE06GR		MAI	Maintenance EPI2 Groupe Dos/Win 01/01/06 au 31/12/06	22.70	27.15	19.60	0.00	m		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70651		0	0	2		E	D	19.80	23.68	0.00	0.00	FAUX	0.0000	0.0000	-264.0000	0.0000	0.0000	0.0000	0.0000	0.0000		22.70		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
HF06MO		MAI	Maintenance E2-FAC de base du 01/01/06 au 31/12/06	7.10	8.49	19.60	0.00	m		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70653		0	0	2		E	D	6.10	7.30	0.00	0.00	FAUX	0.0000	0.0000	-798.0000	0.0000	0.0000	0.0000	0.0000	0.0000		7.10		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
HF06OP		MAI	Maintenance E2-FAC Option du 01/01/06 au 31/12/06	8.70	10.41	19.60	0.00	m		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70653		0	0	2		E	D	7.70	9.21	0.00	0.00	FAUX	0.0000	0.0000	-374.0000	0.0000	0.0000	0.0000	0.0000	0.0000		8.70		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
HS06MO		MAI	Maintenance SARA-2 du 01/01/06 au 31/12/06	6.00	7.18	19.60	0.00	m		0.0000	0.0000	0.00	01/01/2007	31/12/2007	70652		0	0	2		E	D	5.00	5.98	3.00	3.59	FAUX	0.0000	0.0000	-835.0000	0.0000	0.0000	0.0000	0.0000	0.0000		6.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000
COGE06		MAI	prise en charge de la maintenance 2006 COGERE	-5.00	-5.98	19.60	0.00	m		-15.0000	0.0000	-45.00	01/01/2007	31/12/2007	70656		0	0	2		E	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	-2282.0000	0.0000	0.0000	0.0000	0.0000	0.0000		-5.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
OPHEB		INT	Option H‚bergement	0.00	0.00	19.60	0.00	Ms		12.0000	0.0000	18.00	01/01/2007	31/12/2007	706542		0	0	2		E	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	-24.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
E2SAI		E-2	EPICEA-2 WINDOWS version saisie	150.00	179.40	19.60	19.60			8.0000	0.0000	1200.00	01/01/2007	31/12/2007	70671	6222	0	2	2		E	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	-10.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
GB2000		LOG	GB 2000 Lait/Viande	390.00	466.44	19.60	0.00			1.0000	0.0000	390.00	01/01/2007	31/12/2007	70717		0	2	2		D	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	-19.0000	0.0000	0.0000	0.0000	0.0000	0.0000		390.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
SFTP		INT	SAUVEGARDE FTP	12.00	14.35	19.60	0.00	NS		1.0000	0.0000	12.00	01/01/2007	31/12/2007	706545		0	1	1		E	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000		12.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000
HE07GR		MAI	Maintenance EPI-2 Groupe Dos/Win 1/01/07 au 31/12/07	23.80	28.46	19.60	0.00	m		228.0000	0.0000	4622.16	01/01/2007	31/12/2007	70651		0	0	2		E	D	20.70	24.76	20.70	24.76	FAUX	0.0000	0.0000	-228.0000	0.0000	0.0000	0.0000	0.0000	0.0000		23.80		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000
HE07MO		MAI	Maintenance EPICEA-2 DOS/WIN DU 01/01/07 AU 31/12/07	17.10	20.45	19.60	0.00	m		7217.0000	0.0000	135546.69	01/01/2007	31/12/2007	70651		0	2	2		E	D	15.10	18.06	15.10	18.06	FAUX	0.0000	0.0000	-7217.0000	0.0000	0.0000	0.0000	0.0000	0.0000		17.10		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000
HF07MO		MAI	Maintenance E2-FAC DE BASE DU 01/01/07 AU 31/12/07	7.10	8.49	19.60	0.00	m		708.0000	0.0000	4310.60	01/01/2007	31/12/2007	70653		0	2	2		E	D	6.10	7.30	6.10	7.30	FAUX	0.0000	0.0000	-708.0000	0.0000	0.0000	0.0000	0.0000	0.0000		7.10		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000
HF07OP		MAI	Maintenance E2-FAC OPTION DU 01/01/07 AU 31/12/07	8.70	10.41	19.60	0.00	m		384.0000	0.0000	2968.80	01/01/2007	31/12/2007	70653		0	2	2		E	D	7.70	9.21	7.70	9.21	FAUX	0.0000	0.0000	-384.0000	0.0000	0.0000	0.0000	0.0000	0.0000		8.70		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000
HS07MO		MAI	Maintenance SARA-2 DU 01/01/07 AU 31/12/07	6.00	7.18	19.60	0.00	m		729.0000	0.0000	2985.00	01/01/2007	31/12/2007	70652		0	2	2		E	D	5.00	5.98	3.00	3.59	FAUX	0.0000	0.0000	-729.0000	0.0000	0.0000	0.0000	0.0000	0.0000		6.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000
COGE07		MAI	Prise en charge de la Maintenance 2007 COGERE	-5.00	-5.98	19.60	0.00	m		2636.0000	0.0000	-14020.00	01/01/2007	31/12/2007	70656		0	0	2		E	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	-2636.0000	0.0000	0.0000	0.0000	0.0000	0.0000		-5.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000
&GARANT1		&&&	GARANTIE 1 AN, piŠces et constructeur	0.00	0.00	19.60	19.60			0.0000	0.0000	0.00	01/01/2007	31/12/2007			0	2	2		E	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
&GARANT3		&&&	GARANTIE 1 AN CONSTRUCTEUR	0.00	0.00	19.60	19.60			0.0000	0.0000	0.00	01/01/2007	31/12/2007			0	2	2		E	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
BUGEST		F2	BUREAU DE GESTION V.1.08.07	85.00	101.66	19.60	19.60			5.0000	0.0000	625.00	01/01/2007	31/12/2007	70673	6222	0	0	0		E	E	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	-5.0000	0.0000	0.0000	0.0000	0.0000	0.0000		85.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
DIV		ACC	DIVERS	91.47	109.40	19.60	0.00	UN		2.0000	0.0000	0.00	01/01/2007	31/12/2007	70713		0	0	0		D	D	84.61	101.19	0.00	0.00	FAUX	0.0000	0.0000	-82.0000	0.0000	0.0000	0.0000	0.0000	0.0000		91.47	01	0.0000	0.0000	0.00	0.00	0.0000	0.0000	FAUX	0.00	FAUX	0.0000		%1				2	U1	1.000000
MATMIC		MIC	Mat‚riel divers pour micro (m‚moire, dique dur, ...)	0.00	0.00	19.60	0.00			50.0000	0.0000	1138.00	01/01/2007	31/12/2007	70713		0	0	2		D	D	0.00	0.00	0.00	0.00	FAUX	0.0000	0.0000	-580.0000	0.0000	0.0000	0.0000	0.0000	0.0000		0.00		0.0000	0.0000	0.00	0.00	0.0000	0.0000	FAUX	0.00	FAUX	0.0000						2	U1	1.000000
PRESTNET		INT	Prestations Internet -maintenance, dev, maj site...-	0.00	0.00	19.60	0.00						01/01/2006	31/12/2006	706543		0	2	2		E	D	0.00	0.00	0.00	0.00	FAUX										0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
HE08GR		MAI	MAINTENANCE EPI-2 GROUPE DOS/WIN 01/01/08 - 31/12/08	23.80	28.46	19.60	0.00	m					01/01/2006	31/12/2006	70651		0	0	2		E	D	20.70	24.76	20.70	24.76	FAUX										23.80		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
HE08MO		MAI	Maintenance EPICEA-2 DOS/WIN du 01/01/08 au 31/12/08	17.10	20.45	19.60	0.00	m					01/01/2006	31/12/2006	70651		0	2	2		E	D	15.10	18.06	15.10	18.06	FAUX										17.10		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
HF08MO		MAI	Maintenance E2-FAC DE BASE DU 01/01/08 AU 31/12/2008	7.10	8.49	19.60	0.00	m					01/01/2006	31/12/2006	70653		0	2	2		E	D	6.10	7.30	0.00	0.00	FAUX										7.10		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
HF08OP		MAI	Maintenance E2-FAC OPTION du 01/01/08 AU 31/12/2008	8.70	10.41	19.60	0.00	m					01/01/2006	31/12/2006	70653		0	2	2		E	D	7.70	9.21	7.70	9.21	FAUX										8.70		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
HS08MO		MAI	Maintenance SARA-2 DU 01/01/2008 AU 31/12/2008	6.00	7.18	19.60	0.00	m					01/01/2006	31/12/2006	70652		0	2	2		E	D	5.00	5.98	3.00	3.59	FAUX										6.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
COGE08		MAI	Prise en charge de la maintenance 2008 COGERE	-5.00	-5.98	19.60	0.00	m					01/01/2006	31/12/2006	70656		0	0	2		E	D	0.00	0.00	0.00	0.00	FAUX										-5.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
HE08SA		MAI	maintenance EPICEA Ver.SAISIE DU 01/01/08-31/12/08	5.00	5.98	19.60	0.00						01/01/2006	31/12/2006	70657		0	2	2		E	D	0.00	0.00	0.00	0.00	FAUX										5.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
&COGEREMISE		&&&	En tant qu'adh‚rent … Cogere, vous b‚n‚ficiez d'une	0.00	0.00	19.60	19.60						01/01/2006	31/12/2006			0	2	2		E	D	0.00	0.00	0.00	0.00	FAUX										0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000
&COGEREMISE2		&&&	d'une remise exceptionnelle sur le prix	0.00	0.00	19.60	19.60						01/01/2006	31/12/2006			0	2	2		E	D	0.00	0.00	0.00	0.00	FAUX										0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
&COGEREMISE3		&&&	normal du logiciel (390.00 Euros HT)	0.00	0.00	19.60	19.60						01/01/2006	31/12/2006			0	2	2		E	D	0.00	0.00	0.00	0.00	FAUX										0.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
E2FACMAJ		MAJ	Mise … jour E2 FAC ann‚es ant‚rieures	87.50	104.65	19.60	0.00						01/01/2006	31/12/2006	70653		0	2	2		E	D	0.00	0.00	0.00	0.00	FAUX										87.50		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000								
CREATNETJO		INT	Pack libre JOOMLA	7.50	8.97	19.60	0.00						01/01/2006	31/12/2006	7065442		0	0	0		E	D	0.00	0.00	0.00	0.00	FAUX										7.50		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000
CREATNETSP		INT	Pack libre SPIP	7.50	8.97	19.60	0.00						01/01/2006	31/12/2006	7065445		0	0	0		E	D	0.00	0.00	0.00	0.00	FAUX										7.50		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000
CREATNETWO		INT	Pack libre WORDPRESS	10.00	11.96	19.60	0.00						01/01/2006	31/12/2006	7065446		0	0	0		E	D	0.00	0.00	0.00	0.00	FAUX										10.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000
CREATNETOS		INT	Pack libre OS-COMMERCE	10.00	11.96	19.60	0.00						01/01/2006	31/12/2006	7065444		0	0	0		E	D	0.00	0.00	0.00	0.00	FAUX										10.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000	
CREATNETME		INT	Pack libre MEDIA-WIKI	7.50	8.97	19.60	0.00						01/01/2006	31/12/2006	7065443		0	0	0		E	D	0.00	0.00	0.00	0.00	FAUX										7.50		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000	
CREATNETBB		INT	Pack libre PHP BB	7.50	8.97	19.60	0.00						01/01/2006	31/12/2006	7065441		0	0	0		E	D	0.00	0.00	0.00	0.00	FAUX										7.50		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						0		0.000000	
ARTICLE ISA	A	ACC	article isa test ttc	8.36	10.00	19.60	19.60	U	KG	0.00000	23.0000	460.0000	108.72	01/01/2006	31/12/2006	7011	6022	1	2	2		E	D	16.72	20.00	25.08	30.00	FAUX			-13.0000			-460.0000	10.0000	0.0000		10.00		0.0000	0.0000	0.00	0.00			FAUX	0.00	FAUX	0.0000						2	U1	1.000000
ARTICLE ISA	A	ACC	article isa test ttc	10.00	11.96	19.60	19.60	U	KG	10.00000	23.0000	460.0000	108.72	01/01/2006	31/12/2006	7011	6022	0	5	8		E	D	20.00	23.92	30.00	35.88	FAUX			-13.0000			-460.0000	10.0000	0.0000		10.00	AA	10.0000	13.0000	4.00	3.00			FAUX	22.00	FAUX	0.0000						2	U1	1.000000
ARTICLE ISA	A	ACC	article isa test ttc	12.14	14.52	19.60	19.60	U	KG	10.33000	23.0000	460.0000	108.72	01/01/2006	31/12/2006	7011	6022	0	7	8		E	D	24.28	29.04	36.42	43.56	FAUX			-13.0000			-460.0000	10.0000	0.0000		12.14	AA	11.2200	13.3300	4.55	3.33			FAUX	22.22	FAUX	0.0000						2	U1	1.000000
code	divers	famille	libelle	ht1	ttc1	tva1	tva2	un1	un2	coefficient U2/U1	stock virtuel 1	stock virtuel 2	chiffre aff ht	date ?	date ?	compte1	compte 2	Ht ou ttc	nb decimal un1	nb decimal un2	?	type tva 1	type tva 2	ht2	ttc2	ht3	ttc3	lot			stock un1			stock 2 un2				prix de reference	regle de tarif	reduc si> (ligne 1)	reduc si> (ligne 2)	taux si reduc(ligne1)	taux si reduc(ligne2)				taux de commission										
